GPS_CODE,GPS variables,LOCATION,Country,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
D083,"Share of women among teaching staff, primary education ",IND,India,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D083,"Share of women among teaching staff, primary education ",IDN,Indonesia,2012,2012,PC,Percentage,0,Units,,,63.6,,
D083,"Share of women among teaching staff, primary education ",ISR,Israel,2012,2012,PC,Percentage,0,Units,,,85.2,,
D083,"Share of women among teaching staff, primary education ",LVA,Latvia,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D083,"Share of women among teaching staff, primary education ",RUS,Russia,2012,2012,PC,Percentage,0,Units,,,99,,
D083,"Share of women among teaching staff, primary education ",SAU,Saudi Arabia,2012,2012,PC,Percentage,0,Units,,,50,f,This value has a note in the original table
D083,"Share of women among teaching staff, primary education ",SVN,Slovenia,2012,2012,PC,Percentage,0,Units,,,97.3,,
D083,"Share of women among teaching staff, primary education ",ZAF,South Africa,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D083,"Share of women among teaching staff, primary education ",OAVG,OECD - Average,2012,2012,PC,Percentage,0,Units,,,82.3,,
D089,"Share of women among teaching staff, tertiary education ",AUS,Australia,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D089,"Share of women among teaching staff, tertiary education ",AUT,Austria,2012,2012,PC,Percentage,0,Units,,,39.8,,
D089,"Share of women among teaching staff, tertiary education ",BEL,Belgium,2012,2012,PC,Percentage,0,Units,,,46,,
D089,"Share of women among teaching staff, tertiary education ",CAN,Canada,2012,2012,PC,Percentage,0,Units,,,49.4,f,This value has a note in the original table
D089,"Share of women among teaching staff, tertiary education ",CZE,Czech Republic,2012,2012,PC,Percentage,0,Units,,,37,,
D089,"Share of women among teaching staff, tertiary education ",DNK,Denmark,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D089,"Share of women among teaching staff, tertiary education ",FIN,Finland,2012,2012,PC,Percentage,0,Units,,,50.3,,
D089,"Share of women among teaching staff, tertiary education ",FRA,France,2012,2012,PC,Percentage,0,Units,,,37.1,,
D089,"Share of women among teaching staff, tertiary education ",DEU,Germany,2012,2012,PC,Percentage,0,Units,,,39.9,,
D089,"Share of women among teaching staff, tertiary education ",GRC,Greece,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D089,"Share of women among teaching staff, tertiary education ",HUN,Hungary,2012,2012,PC,Percentage,0,Units,,,37.5,,
D089,"Share of women among teaching staff, tertiary education ",ISL,Iceland,2012,2012,PC,Percentage,0,Units,,,47.2,f,This value has a note in the original table
D089,"Share of women among teaching staff, tertiary education ",IRL,Ireland,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D089,"Share of women among teaching staff, tertiary education ",ITA,Italy,2012,2012,PC,Percentage,0,Units,,,36.5,f,This value has a note in the original table
D089,"Share of women among teaching staff, tertiary education ",JPN,Japan,2012,2012,PC,Percentage,0,Units,,,25.2,,
D089,"Share of women among teaching staff, tertiary education ",KOR,Korea,2012,2012,PC,Percentage,0,Units,,,34.5,,
D089,"Share of women among teaching staff, tertiary education ",LUX,Luxembourg,2012,2012,PC,Percentage,0,Units,,,45,f,This value has a note in the original table
D089,"Share of women among teaching staff, tertiary education ",MEX,Mexico,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D089,"Share of women among teaching staff, tertiary education ",NLD,Netherlands,2012,2012,PC,Percentage,0,Units,,,40,f,This value has a note in the original table
D089,"Share of women among teaching staff, tertiary education ",NZL,New Zealand,2012,2012,PC,Percentage,0,Units,,,48.7,,
D089,"Share of women among teaching staff, tertiary education ",NOR,Norway,2012,2012,PC,Percentage,0,Units,,,43.6,f,This value has a note in the original table
D089,"Share of women among teaching staff, tertiary education ",POL,Poland,2012,2012,PC,Percentage,0,Units,,,43.6,,
D089,"Share of women among teaching staff, tertiary education ",PRT,Portugal,2012,2012,PC,Percentage,0,Units,,,43.8,,
D089,"Share of women among teaching staff, tertiary education ",SVK,Slovak Republic,2012,2012,PC,Percentage,0,Units,,,44.3,,
D089,"Share of women among teaching staff, tertiary education ",ESP,Spain,2012,2012,PC,Percentage,0,Units,,,40.2,,
D089,"Share of women among teaching staff, tertiary education ",SWE,Sweden,2012,2012,PC,Percentage,0,Units,,,43.4,,
D089,"Share of women among teaching staff, tertiary education ",CHE,Switzerland,2012,2012,PC,Percentage,0,Units,,,37,,
D089,"Share of women among teaching staff, tertiary education ",TUR,Turkey,2012,2012,PC,Percentage,0,Units,,,41.1,,
D089,"Share of women among teaching staff, tertiary education ",GBR,United Kingdom,2012,2012,PC,Percentage,0,Units,,,43.8,,
D089,"Share of women among teaching staff, tertiary education ",USA,United States,2012,2012,PC,Percentage,0,Units,,,48.2,,
D089,"Share of women among teaching staff, tertiary education ",ARG,Argentina,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D089,"Share of women among teaching staff, tertiary education ",BRA,Brazil,2012,2012,PC,Percentage,0,Units,,,45.2,,
D089,"Share of women among teaching staff, tertiary education ",CHL,Chile,2012,2012,PC,Percentage,0,Units,,,42.1,,
D089,"Share of women among teaching staff, tertiary education ",CHN,China (People's Republic of),2012,2012,PC,Percentage,0,Units,,,46.7,,
D089,"Share of women among teaching staff, tertiary education ",COL,Colombia,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D089,"Share of women among teaching staff, tertiary education ",EST,Estonia,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D089,"Share of women among teaching staff, tertiary education ",IND,India,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D089,"Share of women among teaching staff, tertiary education ",IDN,Indonesia,2012,2012,PC,Percentage,0,Units,,,39.4,,
D089,"Share of women among teaching staff, tertiary education ",ISR,Israel,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D089,"Share of women among teaching staff, tertiary education ",LVA,Latvia,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D089,"Share of women among teaching staff, tertiary education ",RUS,Russia,2012,2012,PC,Percentage,0,Units,,,57.1,,
D089,"Share of women among teaching staff, tertiary education ",SAU,Saudi Arabia,2012,2012,PC,Percentage,0,Units,,,38,f,This value has a note in the original table
D089,"Share of women among teaching staff, tertiary education ",SVN,Slovenia,2012,2012,PC,Percentage,0,Units,,,39,,
D089,"Share of women among teaching staff, tertiary education ",ZAF,South Africa,2012,2012,PC,Percentage,0,Units,,,,m,Missing value
D089,"Share of women among teaching staff, tertiary education ",OAVG,OECD - Average,2012,2012,PC,Percentage,0,Units,,,41.6,,
D090,"Share of women among teaching staff, all levels of education ",AUS,Australia,2013,2013,PC,Percentage,0,Units,,,,m,Missing value
D090,"Share of women among teaching staff, all levels of education ",AUT,Austria,2013,2013,PC,Percentage,0,Units,,,65,,
D090,"Share of women among teaching staff, all levels of education ",BEL,Belgium,2013,2013,PC,Percentage,0,Units,,,69.5,,
D090,"Share of women among teaching staff, all levels of education ",CAN,Canada,2013,2013,PC,Percentage,0,Units,,,,m,Missing value
D090,"Share of women among teaching staff, all levels of education ",CZE,Czech Republic,2013,2013,PC,Percentage,0,Units,,,,m,Missing value
D090,"Share of women among teaching staff, all levels of education ",DNK,Denmark,2013,2013,PC,Percentage,0,Units,,,,m,Missing value
D090,"Share of women among teaching staff, all levels of education ",FIN,Finland,2013,2013,PC,Percentage,0,Units,,,71,,
D090,"Share of women among teaching staff, all levels of education ",FRA,France,2013,2013,PC,Percentage,0,Units,,,65.5,,
D090,"Share of women among teaching staff, all levels of education ",DEU,Germany,2013,2013,PC,Percentage,0,Units,,,64.8,,
D090,"Share of women among teaching staff, all levels of education ",GRC,Greece,2013,2013,PC,Percentage,0,Units,,,,m,Missing value
D090,"Share of women among teaching staff, all levels of education ",HUN,Hungary,2013,2013,PC,Percentage,0,Units,,,75.6,,
D090,"Share of women among teaching staff, all levels of education ",ISL,Iceland,2013,2013,PC,Percentage,0,Units,,,73.2,f,This value has a note in the original table
D090,"Share of women among teaching staff, all levels of education ",IRL,Ireland,2013,2013,PC,Percentage,0,Units,,,,m,Missing value
D090,"Share of women among teaching staff, all levels of education ",ITA,Italy,2013,2013,PC,Percentage,0,Units,,,77.4,f,This value has a note in the original table
D090,"Share of women among teaching staff, all levels of education ",JPN,Japan,2013,2013,PC,Percentage,0,Units,,,47.7,,
D090,"Share of women among teaching staff, all levels of education ",KOR,Korea,2013,2013,PC,Percentage,0,Units,,,59.7,,
D090,"Share of women among teaching staff, all levels of education ",LUX,Luxembourg,2013,2013,PC,Percentage,0,Units,,,,m,Missing value
D090,"Share of women among teaching staff, all levels of education ",MEX,Mexico,2013,2013,PC,Percentage,0,Units,,,,m,Missing value
D090,"Share of women among teaching staff, all levels of education ",NLD,Netherlands,2013,2013,PC,Percentage,0,Units,,,64.4,f,This value has a note in the original table
D090,"Share of women among teaching staff, all levels of education ",NZL,New Zealand,2013,2013,PC,Percentage,0,Units,,,70,,
D090,"Share of women among teaching staff, all levels of education ",NOR,Norway,2013,2013,PC,Percentage,0,Units,,,63.3,f,This value has a note in the original table
D090,"Share of women among teaching staff, all levels of education ",POL,Poland,2013,2013,PC,Percentage,0,Units,,,73.5,,
D090,"Share of women among teaching staff, all levels of education ",PRT,Portugal,2013,2013,PC,Percentage,0,Units,,,70.2,,
D090,"Share of women among teaching staff, all levels of education ",SVK,Slovak Republic,2013,2013,PC,Percentage,0,Units,,,76.1,,
D090,"Share of women among teaching staff, all levels of education ",ESP,Spain,2013,2013,PC,Percentage,0,Units,,,65.5,,
D090,"Share of women among teaching staff, all levels of education ",SWE,Sweden,2013,2013,PC,Percentage,0,Units,,,73.6,,
D090,"Share of women among teaching staff, all levels of education ",CHE,Switzerland,2013,2013,PC,Percentage,0,Units,,,58,,
D090,"Share of women among teaching staff, all levels of education ",TUR,Turkey,2013,2013,PC,Percentage,0,Units,,,52,,
D090,"Share of women among teaching staff, all levels of education ",GBR,United Kingdom,2013,2013,PC,Percentage,0,Units,,,67.5,,
D090,"Share of women among teaching staff, all levels of education ",USA,United States,2013,2013,PC,Percentage,0,Units,,,69.7,,
D090,"Share of women among teaching staff, all levels of education ",ARG,Argentina,2013,2013,PC,Percentage,0,Units,,,,m,Missing value
D090,"Share of women among teaching staff, all levels of education ",BRA,Brazil,2013,2013,PC,Percentage,0,Units,,,74,,
D090,"Share of women among teaching staff, all levels of education ",CHL,Chile,2013,2013,PC,Percentage,0,Units,,,64,,
D090,"Share of women among teaching staff, all levels of education ",CHN,China (People's Republic of),2013,2013,PC,Percentage,0,Units,,,56.8,,
D090,"Share of women among teaching staff, all levels of education ",COL,Colombia,2013,2013,PC,Percentage,0,Units,,,67.8,,
D090,"Share of women among teaching staff, all levels of education ",EST,Estonia,2013,2013,PC,Percentage,0,Units,,,88,,
D090,"Share of women among teaching staff, all levels of education ",IND,India,2013,2013,PC,Percentage,0,Units,,,,m,Missing value
D090,"Share of women among teaching staff, all levels of education ",IDN,Indonesia,2013,2013,PC,Percentage,0,Units,,,61,,
D090,"Share of women among teaching staff, all levels of education ",ISR,Israel,2013,2013,PC,Percentage,0,Units,,,,m,Missing value
D090,"Share of women among teaching staff, all levels of education ",LVA,Latvia,2013,2013,PC,Percentage,0,Units,,,,m,Missing value
D090,"Share of women among teaching staff, all levels of education ",RUS,Russia,2013,2013,PC,Percentage,0,Units,,,82.9,,
D090,"Share of women among teaching staff, all levels of education ",SAU,Saudi Arabia,2013,2013,PC,Percentage,0,Units,,,51.1,f,This value has a note in the original table
D090,"Share of women among teaching staff, all levels of education ",SVN,Slovenia,2013,2013,PC,Percentage,0,Units,,,74.7,,
D090,"Share of women among teaching staff, all levels of education ",ZAF,South Africa,2013,2013,PC,Percentage,0,Units,,,,m,Missing value
D090,"Share of women among teaching staff, all levels of education ",OAVG,OECD - Average,2013,2013,PC,Percentage,0,Units,,,68,,
D019,"Teachers' salaries, 15 years of experience, minimum training, lower secondary education (equivalent USD using PPPs)",AUS,Australia,2012,2012,,,0,Units,,,52082,,
D019,"Teachers' salaries, 15 years of experience, minimum training, lower secondary education (equivalent USD using PPPs)",AUT,Austria,2012,2012,,,0,Units,,,46625,,
D019,"Teachers' salaries, 15 years of experience, minimum training, lower secondary education (equivalent USD using PPPs)",BEL,Belgium,2012,2012,,,0,Units,,,,m,Missing value
D019,"Teachers' salaries, 15 years of experience, minimum training, lower secondary education (equivalent USD using PPPs)",CAN,Canada,2012,2012,,,0,Units,,,58495,,
D019,"Teachers' salaries, 15 years of experience, minimum training, lower secondary education (equivalent USD using PPPs)",CZE,Czech Republic,2012,2012,,,0,Units,,,19515,,
D019,"Teachers' salaries, 15 years of experience, minimum training, lower secondary education (equivalent USD using PPPs)",DNK,Denmark,2012,2012,,,0,Units,,,51122,,
D019,"Teachers' salaries, 15 years of experience, minimum training, lower secondary education (equivalent USD using PPPs)",FIN,Finland,2012,2012,,,0,Units,,,42601,f,This value has a note in the original table
D019,"Teachers' salaries, 15 years of experience, minimum training, lower secondary education (equivalent USD using PPPs)",FRA,France,2012,2012,,,0,Units,,,37065,f,This value has a note in the original table
D019,"Teachers' salaries, 15 years of experience, minimum training, lower secondary education (equivalent USD using PPPs)",DEU,Germany,2012,2012,,,0,Units,,,67736,,
D019,"Teachers' salaries, 15 years of experience, minimum training, lower secondary education (equivalent USD using PPPs)",GRC,Greece,2012,2012,,,0,Units,,,26617,,
D019,"Teachers' salaries, 15 years of experience, minimum training, lower secondary education (equivalent USD using PPPs)",HUN,Hungary,2012,2012,,,0,Units,,,13520,f,This value has a note in the original table
D019,"Teachers' salaries, 15 years of experience, minimum training, lower secondary education (equivalent USD using PPPs)",ISL,Iceland,2012,2012,,,0,Units,,,28742,,
D019,"Teachers' salaries, 15 years of experience, minimum training, lower secondary education (equivalent USD using PPPs)",IRL,Ireland,2012,2012,,,0,Units,,,55148,,
D019,"Teachers' salaries, 15 years of experience, minimum training, lower secondary education (equivalent USD using PPPs)",ITA,Italy,2012,2012,,,0,Units,,,36577,,
D019,"Teachers' salaries, 15 years of experience, minimum training, lower secondary education (equivalent USD using PPPs)",JPN,Japan,2012,2012,,,0,Units,,,47561,,
D019,"Teachers' salaries, 15 years of experience, minimum training, lower secondary education (equivalent USD using PPPs)",KOR,Korea,2012,2012,,,0,Units,,,50040,,
D019,"Teachers' salaries, 15 years of experience, minimum training, lower secondary education (equivalent USD using PPPs)",LUX,Luxembourg,2012,2012,,,0,Units,,,105780,,
